B
300
319 534
353 1 947 239 0.9194568374620018 0.024027052280339207 0
13 51 0 52 1445229.0 76 1401221.0 100 1540939.0 124 2293107.0 148 1523238.0 173 1062087.0 197 1401488.0 221 1457798.0 245 711680.0 269 401505.0 293 481253.0 294 0
1 351
354 1 1081 188 0.9147084955608958 0.07309918369416211 0
11 49 0 50 1779827.0 73 2334665.0 97 1281987.0 120 1487165.0 143 1539261.0 167 892206.0 190 679866.0 214 319904.0 237 262824.0 238 0
2 351 353
355 1 1170 66 0.9162256053717674 0.05855291480815202 0
8 48 0 49 1774827.0 73 1581057.0 97 1599151.0 120 1639799.0 144 2485378.0 168 2605381.0 169 0
0
356 1 1303 238 0.9116717855719022 0.11661816283997145 0
7 47 0 48 1047856.0 75 1800330.0 101 1211550.0 128 662643.0 155 1234361.0 156 0
1 355
357 1 1146 81 0.9239491978020544 0.06468146395131756 0
14 4 0 5 1447699.0 31 2739741.0 56 2135735.0 82 1901199.0 108 1503492.0 133 1975350.0 159 1814257.0 184 2280741.0 210 1249872.0 236 1603818.0 261 1132085.0 287 1981826.0 288 0
0
358 1 1019 146 0.923388563236974 0.051087728322085905 0
14 6 0 7 720377.0 33 990316.0 59 1744581.0 84 1637721.0 110 2097597.0 136 1970734.0 162 1977977.0 188 1155466.0 214 830179.0 239 1798487.0 265 1399250.0 291 1778218.0 292 0
1 357
359 1 1005 180 0.9210435506489254 0.12659660803441466 0
11 1 0 2 386181.0 28 396248.0 53 625261.0 79 656657.0 105 682294.0 131 713655.0 157 943510.0 182 2269938.0 208 3751806.0 209 0
2 357 358
360 1 1064 270 0.922170599625348 0.023286964079834955 0
9 10 0 11 1349381.0 35 1242087.0 58 985916.0 82 601900.0 106 678782.0 129 993043.0 153 992593.0 154 0
0
361 1 1020 56 0.9242087492631563 0.12127144442277835 0
9 136 0 137 1671231.0 162 2563311.0 187 2395968.0 213 2512411.0 238 1455850.0 263 951542.0 288 728739.0 289 0
1 360
362 1 789 219 0.9179401336131098 0.04684376796914267 0
12 2 0 3 868669.0 28 778397.0 53 549453.0 79 477698.0 104 506866.0 129 540028.0 154 635385.0 180 956919.0 205 1419179.0 230 3472852.0 231 0
0
363 1 1455 318 0.9114657648238823 0.08196815410218357 0
13 14 0 15 3665397.0 39 3194494.0 63 2089545.0 87 1450988.0 111 1190102.0 135 970841.0 159 963564.0 183 1044446.0 207 1281234.0 231 938542.0 255 888412.0 256 0
1 362
364 1 1244 140 0.9114744673738864 0.14289531968793925 0
14 15 0 16 4205735.0 41 3315503.0 66 2551889.0 90 1680127.0 115 1528024.0 140 1139656.0 165 776892.0 190 367068.0 215 335851.0 239 231928.0 264 199445.0 289 194190.0 290 0
1 363
365 1 1402 296 0.9273853139755536 0.08335259609931463 0
12 42 0 43 2592196.0 69 2172331.0 94 2403806.0 120 1234114.0 145 1717510.0 171 1839685.0 196 1706439.0 222 1524974.0 247 1648656.0 273 2053362.0 274 0
2 363 364
366 1 511 98 0.9120616671079843 0.08715488153118342 0
10 68 0 69 1509560.0 93 2326319.0 118 1362773.0 142 1421363.0 167 1261982.0 191 938898.0 216 931638.0 240 1104993.0 241 0
0
367 1 677 6 0.9181150397413236 0.04792790878683113 0
14 7 0 8 122862.0 32 132307.0 56 156857.0 80 337867.0 104 648582.0 128 928601.0 152 1283025.0 176 1866958.0 200 1464179.0 224 1838077.0 248 1451128.0 272 1492864.0 273 0
0
368 1 999 264 0.9202223668840201 0.00024353414650518657 0
9 143 0 144 705130.0 168 743175.0 192 1333717.0 215 1210255.0 239 2069131.0 263 2113008.0 287 1344213.0 288 0
2 367 369
369 1 1151 261 0.9299751814803512 0.00317976384095876 0
15 0 0 1 533462.0 26 578609.0 51 780106.0 76 899072.0 101 1128598.0 126 1502373.0 151 1130233.0 175 1624380.0 200 1855868.0 225 2272197.0 250 2590646.0 275 1516529.0 300 1296708.0 301 0
0
370 1 844 201 0.9245525461375907 0.07060375135264706 0
10 12 0 13 1351689.0 38 994913.0 63 1069004.0 88 1129246.0 114 906590.0 139 851628.0 164 1395038.0 189 1060739.0 190 0
0
371 1 815 120 0.9203742569881905 0.13954933486460688 0
12 46 0 47 612706.0 73 682927.0 99 785776.0 126 1037930.0 152 1045491.0 178 1811675.0 204 2575624.0 231 2243055.0 257 1829169.0 283 2731281.0 284 0
0
372 1 901 51 0.9200970799305394 0.056648247871382396 0
7 22 0 23 1753580.0 51 1974614.0 79 2239514.0 106 1771315.0 134 1840260.0 135 0
1 371
373 1 1444 308 0.9235390725251277 0.04555047954908115 0
12 45 0 46 591876.0 71 362222.0 96 519955.0 120 443934.0 145 1042743.0 170 1041282.0 195 1977662.0 219 2469275.0 244 2028172.0 269 1857285.0 270 0
0
374 1 1418 304 0.9210515521667516 0.13647983693695773 0
12 23 0 24 4699990.0 49 1909854.0 74 1329523.0 99 1062248.0 124 1003476.0 149 752750.0 174 406299.0 199 414667.0 224 251820.0 249 912963.0 250 0
1 373
375 1 1415 60 0.9172791296787349 0.14991932828174226 0
8 66 0 67 1323684.0 91 1905536.0 115 1419728.0 140 1496053.0 164 1118803.0 188 1391288.0 189 0
1 373
376 1 1466 247 0.9208436049875849 0.07658026579913348 0
14 0 0 1 3038467.0 26 2995521.0 52 2241640.0 77 1107559.0 103 650124.0 128 292876.0 154 316853.0 179 339799.0 205 444274.0 230 645722.0 256 404725.0 281 384227.0 282 0
0
377 1 1383 206 0.9152781518838431 0.12771206624882758 0
8 155 0 156 756530.0 183 901210.0 210 1190019.0 236 1172340.0 263 1794483.0 290 1968451.0 291 0
1 376
378 1 1433 252 0.9262825122592329 0.05239389590061091 0
10 17 0 18 334823.0 42 338737.0 66 474245.0 90 706160.0 115 851599.0 139 1963103.0 163 3103598.0 187 3933053.0 188 0
1 376
379 1 621 16 0.916515930068053 0.1493458054425589 0
7 149 0 150 1884918.0 177 1731740.0 205 867607.0 232 1039088.0 259 700532.0 260 0
1 377
380 1 799 43 0.9130962318042813 0.05661564162094746 0
14 17 0 18 3120785.0 43 2280042.0 67 2202758.0 92 1492971.0 116 2017181.0 141 1602879.0 165 1096408.0 190 1187130.0 214 1194877.0 239 1557276.0 263 969817.0 288 1677902.0 289 0
0
381 1 664 63 0.9122628265601815 0.1318292313784943 0
14 13 0 14 996327.0 38 1156712.0 63 1216846.0 87 483178.0 111 611775.0 136 697659.0 160 1066582.0 185 1608558.0 209 1419261.0 233 1909227.0 258 3212262.0 282 2482824.0 283 0
0
382 1 1351 266 0.9211215178340411 0.1342075655732898 0
11 78 0 79 888530.0 104 1004912.0 129 1317322.0 154 1530744.0 179 1901338.0 203 1350766.0 228 1341864.0 253 1398115.0 278 1024017.0 279 0
0
383 1 575 47 0.9144812359759579 0.05779556635893161 0
10 123 0 124 475535.0 147 841814.0 171 1432494.0 194 1153703.0 218 1538722.0 241 1686174.0 265 2063996.0 288 2360863.0 289 0
1 382
384 1 1179 90 0.9275940775042838 0.12416054650461866 0
12 48 0 49 1076728.0 75 1324408.0 101 1326050.0 127 2018444.0 153 2105997.0 178 1822273.0 204 2094429.0 230 1782176.0 256 1422010.0 282 1725190.0 283 0
1 382
385 1 1429 196 0.9253314131117454 0.02038156905109309 0
7 102 0 103 1314598.0 129 1287507.0 155 1114079.0 182 1125891.0 208 931058.0 209 0
3 382 383 384
386 1 644 78 0.9282844965475934 0.040831555702964546 0
8 13 0 14 1343869.0 37 1790704.0 61 1724116.0 84 1773826.0 108 1278040.0 131 1163861.0 132 0
0
387 1 1248 82 0.911367744175011 0.04942177783724707 0
9 10 0 11 684639.0 37 1273442.0 62 1614939.0 88 1757994.0 114 1010419.0 139 1961255.0 165 2039955.0 166 0
1 386
388 1 1444 55 0.9153855322600378 0.11798665549252539 0
8 46 0 47 1688298.0 70 1478924.0 94 713675.0 117 678333.0 141 909859.0 164 1078913.0 165 0
0
389 1 503 183 0.9286830617132443 0.10436002141334501 0
7 98 0 99 2776348.0 124 1066643.0 149 1003951.0 173 1220659.0 198 907344.0 199 0
1 388
390 1 1154 181 0.9227589246422387 0.1363466809833741 0
8 16 0 17 763231.0 42 1108432.0 67 979372.0 92 971997.0 117 1203201.0 142 2003658.0 143 0
1 389
391 1 1135 8 0.9231618285866265 0.07521103684484268 0
11 107 0 108 1197360.0 131 723915.0 155 825279.0 178 860059.0 201 1335127.0 225 1041365.0 248 1428634.0 272 1350073.0 295 1664583.0 296 0
0
392 1 1093 109 0.9284306706095313 0.08952923122279217 0
12 77 0 78 791000.0 102 720854.0 126 740608.0 150 903888.0 174 1799968.0 198 3135019.0 222 2723046.0 246 2403535.0 270 2502269.0 294 1494207.0 295 0
1 391
393 1 641 54 0.9198473604120391 0.08341817619600524 0
10 48 0 49 333536.0 72 501371.0 96 1281685.0 119 1317428.0 143 1411059.0 166 1441437.0 190 1141934.0 213 1108059.0 214 0
1 392
394 1 635 220 0.924679538880447 0.06377051378456833 0
9 100 0 101 1163415.0 124 693083.0 147 985610.0 171 1198268.0 194 1607017.0 217 2404740.0 240 1788581.0 241 0
0
395 1 620 296 0.9178802590539005 0.11550397137489005 0
12 13 0 14 1746482.0 40 1605485.0 65 1532721.0 91 1994085.0 116 1507449.0 142 1156547.0 167 766156.0 193 647876.0 218 1005731.0 244 803203.0 245 0
1 394
396 1 858 106 0.9135500637720352 0.008455966541289306 0
7 136 0 137 709869.0 162 1025897.0 187 1185473.0 213 937049.0 238 1079878.0 239 0
0
397 1 1346 195 0.9236052986014506 0.09554536544350009 0
10 110 0 111 1168021.0 135 1678532.0 160 2624125.0 184 1737254.0 209 2364376.0 233 1894095.0 258 1703350.0 282 1483182.0 283 0
1 396
398 1 944 123 0.9198452900025247 0.09728090400213481 0
11 64 0 65 1206294.0 90 2316948.0 114 3161010.0 139 1633212.0 163 1186357.0 188 982894.0 213 818097.0 237 876909.0 262 1008225.0 263 0
0
399 1 1190 311 0.929910790590704 0.08634568065635005 0
12 65 0 66 1312857.0 90 1032877.0 114 1441750.0 138 919629.0 162 670151.0 186 570035.0 210 1158333.0 234 1179824.0 258 718159.0 282 619370.0 283 0
1 398
400 1 874 28 0.9195021020484391 0.024232760550925946 0
14 7 0 8 1127496.0 34 1563531.0 60 1859888.0 86 1319068.0 112 1368854.0 138 2221808.0 163 1923159.0 189 1543114.0 215 2494024.0 241 2124926.0 267 2379225.0 293 2570537.0 294 0
2 398 401
401 1 1332 97 0.926044717100495 0.025020341435977 0
14 25 0 26 598084.0 51 469145.0 76 696218.0 101 1066095.0 126 1394418.0 151 1140747.0 175 1582588.0 200 1945614.0 225 1652510.0 250 1230325.0 275 1035841.0 300 782338.0 301 0
0
402 1 809 273 0.9293584860064884 0.12444084889475764 0
11 12 0 13 2306879.0 38 1555065.0 64 1589848.0 89 2184467.0 115 1705693.0 140 1212010.0 165 1864038.0 191 1099162.0 216 1179275.0 217 0
0
403 1 1051 26 0.911428657666312 0.060916042984314245 0
9 11 0 12 1124918.0 38 1019270.0 64 886930.0 89 970028.0 115 1324265.0 141 1520257.0 167 1383909.0 168 0
1 402
404 1 743 80 0.9237346141367306 0.1027785952951455 0
12 32 0 33 1379464.0 58 1098011.0 82 898176.0 107 717851.0 131 919608.0 156 1000382.0 180 873934.0 205 1131644.0 229 1379712.0 254 1075722.0 255 0
0
405 1 600 57 0.9173513321628771 0.001747200802904042 0
8 57 0 58 1308442.0 83 1456862.0 108 1084711.0 132 1113404.0 157 706488.0 182 446417.0 183 0
1 404
406 1 1182 110 0.9193598316340779 0.02006626637578166 0
10 71 0 72 1766866.0 98 1230516.0 124 1388383.0 150 734953.0 177 820548.0 203 840310.0 229 778156.0 255 770861.0 256 0
2 404 405
407 1 1448 5 0.9275723576499946 0.003075258820911164 0
15 5 0 6 1773463.0 30 3021563.0 54 2884755.0 78 1381020.0 102 1668052.0 126 1501669.0 149 1044558.0 173 921751.0 197 855255.0 221 578189.0 245 676006.0 269 1282012.0 293 991539.0 294 0
0
408 1 612 232 0.9205289579796337 0.03805972901551657 0
8 169 0 170 843158.0 195 430532.0 219 805255.0 244 790301.0 268 1082820.0 293 1955825.0 294 0
1 407
409 1 1359 264 0.9224330745623633 0.009251751087146931 0
14 30 0 31 817425.0 55 802518.0 79 1285506.0 103 1318139.0 127 1478293.0 151 1936962.0 174 1795581.0 198 1629272.0 222 2018317.0 246 3110399.0 270 2754073.0 294 2828201.0 295 0
1 408
410 1 1496 68 0.9163800681840679 0.13979522679831338 0
11 64 0 65 1590960.0 89 1512703.0 113 1780860.0 137 1616098.0 161 1733072.0 185 1856023.0 209 2092417.0 233 1773658.0 257 852129.0 258 0
2 408 409
411 1 1174 243 0.9211447215761542 0.09587288162827674 0
13 12 0 13 1017372.0 38 1144613.0 63 1126257.0 87 2204112.0 112 2376692.0 137 1965727.0 162 2601743.0 187 2212889.0 211 1427385.0 236 1250372.0 261 1384270.0 262 0
0
412 1 1387 250 0.9184198962275424 0.07169639397140894 0
8 163 0 164 2775086.0 189 2362217.0 214 2069912.0 239 620429.0 264 560607.0 289 376807.0 290 0
1 411
413 1 866 259 0.925380038468704 0.09027019600915083 0
10 110 0 111 1218676.0 135 843087.0 160 1379215.0 184 1413192.0 209 1276030.0 233 1095644.0 258 712526.0 282 539265.0 283 0
0
414 1 1303 78 0.9156813342517691 0.11458458401962414 0
13 35 0 36 2439705.0 62 2622034.0 88 2052636.0 114 1568818.0 140 1089574.0 166 1320381.0 192 1515162.0 218 2183767.0 244 2252708.0 270 2199777.0 296 1470091.0 297 0
1 413
415 1 1057 102 0.9139870490532458 0.1452823393817237 0
10 13 0 14 1067515.0 37 956319.0 60 1103411.0 83 1245420.0 107 1079829.0 130 1445199.0 153 2021299.0 176 1319311.0 177 0
1 414
416 1 1431 68 0.9111830899335304 0.055862560833549686 0
14 8 0 9 323648.0 35 393966.0 61 424887.0 86 344605.0 112 654601.0 138 565374.0 164 565088.0 190 865774.0 216 1844920.0 241 1933164.0 267 2834799.0 293 4307591.0 294 0
1 415
417 1 641 200 0.9108833863604328 0.005758122916158087 0
13 6 0 7 917630.0 31 662725.0 56 862161.0 80 874554.0 105 999275.0 129 1077044.0 153 1092259.0 178 1617120.0 202 941281.0 227 809195.0 251 1038181.0 252 0
0
418 1 830 234 0.911716127765193 0.11070599607167324 0
9 12 0 13 1314385.0 39 1252930.0 66 1260784.0 93 1398230.0 119 2031846.0 145 931509.0 172 801130.0 173 0
1 417
419 1 1403 241 0.9243860893014805 0.09366874954321723 0
9 58 0 59 933010.0 82 933044.0 105 1605786.0 127 1141498.0 150 1303770.0 173 1212558.0 196 1964966.0 197 0
0
420 1 1338 178 0.9118685027722657 0.017348349912794547 0
12 8 0 9 708759.0 34 722826.0 58 385087.0 83 486203.0 108 1110942.0 132 1240539.0 157 1324001.0 182 1775786.0 206 813465.0 231 1012630.0 232 0
0
421 1 1455 112 0.9147802589109338 0.12506828988559973 0
9 113 0 114 604369.0 140 484106.0 167 744789.0 193 667540.0 219 776893.0 246 1888218.0 272 1801433.0 273 0
0
422 1 1174 241 0.9103542650832008 0.11843849712985065 0
9 26 0 27 1336634.0 52 1358158.0 77 1835264.0 103 1514976.0 128 1272323.0 153 1434089.0 178 877097.0 179 0
1 421
423 1 756 86 0.9146296116669796 0.06599798380459283 0
13 18 0 19 1153434.0 44 1518477.0 70 1581132.0 95 1601366.0 120 2065577.0 145 1396333.0 171 1015590.0 196 1670798.0 221 1532295.0 247 1468265.0 272 1354810.0 273 0
2 421 422
424 1 1216 48 0.9146909246462042 0.08055716043930163 0
13 0 0 1 1040045.0 26 1546464.0 50 1353968.0 75 1429453.0 100 968633.0 125 903056.0 149 725523.0 174 714658.0 199 622459.0 223 749188.0 248 1225745.0 249 0
0
425 1 1086 274 0.9106597878140789 0.001858134979109821 0
13 9 0 10 3713121.0 35 3377103.0 60 1271556.0 85 1533081.0 110 792704.0 135 522303.0 159 421970.0 184 333197.0 209 461698.0 234 445961.0 259 349776.0 260 0
0
426 1 1011 61 0.9171584448736634 0.08255331460377788 0
13 4 0 5 1155777.0 29 1018125.0 54 994216.0 78 1967667.0 103 789465.0 127 1169397.0 151 1526595.0 176 1339665.0 200 1033190.0 225 1095454.0 249 1467881.0 250 0
1 425
427 1 903 231 0.9199919038508015 0.14763035846080136 0
12 10 0 11 1536908.0 37 1845473.0 62 1888673.0 88 1513644.0 114 1404505.0 139 1134654.0 165 1033537.0 191 763117.0 216 956752.0 242 817223.0 243 0
1 425
428 1 551 259 0.9138159005799837 0.04140246571444412 0
13 19 0 20 526178.0 46 985471.0 71 1095105.0 97 742953.0 122 808432.0 148 776070.0 174 680090.0 199 704454.0 225 1121976.0 250 1698482.0 276 1748383.0 277 0
1 425
429 1 1178 295 0.9113365928488911 0.14968775492415415 0
8 38 0 39 455622.0 65 1031005.0 90 1171713.0 116 1167019.0 141 1135787.0 167 1148658.0 168 0
0
430 1 615 137 0.918067245801369 0.07513447600768676 0
8 171 0 172 1376948.0 196 1325943.0 221 1281622.0 245 1408630.0 270 1272793.0 294 775499.0 295 0
1 429
431 1 790 9 0.9180491326009814 0.05770361218987415 0
8 51 0 52 1815142.0 79 1389445.0 106 1283798.0 133 1029168.0 160 1723135.0 187 938061.0 188 0
1 430
432 1 934 191 0.9142106486416206 0.06228745398225219 0
10 90 0 91 982178.0 115 564952.0 139 811572.0 163 790943.0 187 1016587.0 211 860834.0 235 1966696.0 259 1279495.0 260 0
2 430 431
433 1 1079 173 0.9211728047702876 0.08881414033226125 0
10 50 0 51 1487016.0 74 1441680.0 98 1619037.0 121 1489226.0 145 670126.0 168 496999.0 192 630082.0 215 447425.0 216 0
0
434 1 597 103 0.917864174143593 0.061228270202282366 0
15 10 0 11 1742440.0 35 1387918.0 59 1483747.0 83 1444745.0 107 1242202.0 131 976222.0 155 832330.0 180 1167904.0 204 1505440.0 228 1865408.0 252 1804336.0 276 2566798.0 300 1777807.0 301 0
2 433 435
435 1 1032 213 0.9195831530245224 0.12151727732764053 0
12 50 0 51 664091.0 75 743301.0 99 1094295.0 123 1008540.0 147 1186699.0 172 841691.0 196 1242055.0 220 1767386.0 244 2812693.0 268 2455833.0 269 0
0
436 1 1493 265 0.9143106897445142 0.02974724107792552 0
14 15 0 16 154878.0 40 127760.0 64 195007.0 88 291553.0 112 367484.0 136 399825.0 161 578036.0 185 1210965.0 209 1989684.0 233 1860076.0 257 2202354.0 281 2523248.0 282 0
0
437 1 1262 301 0.9122930314293508 0.1492563287642168 0
7 135 0 136 1216293.0 161 1566448.0 186 2183727.0 211 1703564.0 236 1806904.0 237 0
0
438 1 918 241 0.9207365715998769 0.06699174510233079 0
7 172 0 173 1665660.0 199 1307586.0 225 1406735.0 252 1608882.0 278 1511501.0 279 0
0
439 1 1324 101 0.9242653749534026 0.09948314746523586 0
13 30 0 31 981896.0 56 845662.0 81 1228528.0 106 1743964.0 131 1666261.0 157 1289932.0 182 1133949.0 207 1727120.0 232 1677551.0 257 1816821.0 282 2263950.0 283 0
0
440 1 654 161 0.9228115276839771 0.13948158656796003 0
12 64 0 65 997601.0 89 1044257.0 112 1219149.0 136 1270645.0 160 1787867.0 183 1533908.0 207 1461910.0 231 1834706.0 254 1425356.0 278 1991921.0 279 0
1 439
441 1 1091 305 0.9119970004033202 0.13455231593607447 0
12 73 0 74 960547.0 98 753091.0 122 1312608.0 146 1927660.0 170 1715766.0 195 1560424.0 219 2270638.0 243 2797279.0 267 2147979.0 291 2030881.0 292 0
1 439
442 1 1138 150 0.9222707162386811 0.061729042709722744 0
13 6 0 7 501460.0 32 410806.0 57 319330.0 82 375422.0 107 963075.0 131 1893305.0 156 2641284.0 181 2723587.0 206 1895664.0 231 1269058.0 256 1155504.0 257 0
1 441
443 1 906 129 0.9217906445121675 0.033017668756780146 0
9 135 0 136 1112087.0 161 866144.0 187 958993.0 213 1904854.0 238 1195691.0 263 1369588.0 289 981378.0 290 0
0
444 1 656 180 0.9192737034507763 0.14768841090424287 0
9 59 0 60 1098174.0 83 894427.0 107 824093.0 131 847582.0 154 1556401.0 177 1751868.0 201 1707908.0 202 0
3 443 445 446
445 1 802 139 0.922139162458797 0.04401050514988482 0
11 5 0 6 1467023.0 32 1245788.0 59 1397611.0 85 1203941.0 111 646594.0 137 574663.0 163 575889.0 190 734671.0 216 1027218.0 217 0
0
446 1 1188 122 0.9298129747717212 0.0051401791038719665 0
10 60 0 61 1096795.0 85 1447514.0 109 1927703.0 133 1702182.0 158 1576125.0 182 1117228.0 206 1633220.0 230 1586856.0 231 0
1 445
447 1 565 99 0.9153161632554849 0.08632163858434895 0
7 34 0 35 1493144.0 63 1432946.0 90 1009162.0 117 1628388.0 145 1340186.0 146 0
0
448 1 1124 299 0.9215357067338146 0.0870685551965924 0
8 43 0 44 585145.0 70 665639.0 97 1173223.0 123 1663663.0 150 1413822.0 176 798016.0 177 0
0
449 1 1444 69 0.9177378394613223 0.08112582142999795 0
8 110 0 111 1271514.0 136 1806814.0 161 1472077.0 186 872756.0 211 1401353.0 236 832037.0 237 0
1 448
450 1 594 151 0.9176437773445748 0.1010804701666514 0
10 125 0 126 2410388.0 150 2760789.0 174 2328763.0 198 2335091.0 221 2026002.0 245 1302396.0 269 1092921.0 293 723617.0 294 0
1 449
451 1 1028 46 0.9246698724463973 0.04061808312182506 0
7 77 0 78 1358359.0 103 948590.0 129 968100.0 155 1322916.0 180 953285.0 181 0
0
452 1 1421 154 0.9208912251644767 0.14776385791047575 0
7 45 0 46 1473169.0 71 986146.0 97 774738.0 123 1116092.0 148 955563.0 149 0
1 451
453 1 600 210 0.9239263393846887 0.13663650696794116 0
9 146 0 147 1171769.0 170 1370597.0 194 1292131.0 217 1117764.0 240 926114.0 264 1154463.0 287 1395972.0 288 0
0
454 1 555 22 0.9288766816698792 0.12014444500724161 0
11 23 0 24 1358994.0 48 1382151.0 72 1148360.0 96 881139.0 120 1576040.0 144 1554102.0 168 1405907.0 192 1775354.0 216 858160.0 217 0
0
455 1 1068 162 0.9156725833043154 0.10983335450213241 0
14 21 0 22 1036127.0 46 1325325.0 70 925672.0 94 1234488.0 118 1478163.0 142 1117724.0 167 434711.0 191 680280.0 215 683257.0 239 1176124.0 263 1371974.0 287 599861.0 288 0
1 454
456 1 1484 19 0.9212904889250374 0.10394108327678213 0
10 29 0 30 1289348.0 56 669380.0 83 756403.0 109 671680.0 136 1150168.0 162 1721592.0 189 1891305.0 215 4485404.0 216 0
1 455
457 1 655 71 0.9180206272839696 0.034278707766263634 0
9 56 0 57 1960936.0 83 1779490.0 110 2414378.0 137 1101271.0 163 680736.0 189 1094456.0 216 944624.0 217 0
0
458 1 1377 315 0.919942656923043 0.07349945071366891 0
9 21 0 22 1188924.0 47 1229566.0 72 1391020.0 97 2661012.0 123 1983734.0 148 1115893.0 173 1464533.0 174 0
2 457 459
459 1 716 56 0.9162431955088746 0.13339201025732092 0
12 9 0 10 2614233.0 35 1335995.0 61 1093618.0 86 959547.0 111 415597.0 137 389226.0 162 461274.0 187 533150.0 213 528974.0 238 460912.0 239 0
0
460 1 1160 72 0.9288037667889026 0.13274884953351782 0
12 12 0 13 940860.0 39 943793.0 65 1376554.0 92 817254.0 118 1793091.0 144 2125841.0 170 2188170.0 197 1294623.0 223 1094796.0 249 1169603.0 250 0
2 459 458
461 1 1463 44 0.9183708353356197 0.03489858829100035 0
